$STEP	PopulationN	ConnectionN	SpeciesSum	maxTransfer
0.0	2	3	1	0.0
0.09999999776482582	6	3	1	0.012725681690082914
0.19999999552965164	6	3	1	0.057396852598905375
0.29999999329447746	6	3	1	0.12778784400261553
0.3999999910593033	6	3	1	0.18147769071153902
0.4999999888241291	6	3	1	0.2381654760814114
0.5999999865889549	6	3	1	0.34576425327993926
0.6999999843537807	6	3	1	0.419334945839628
0.7999999821186066	6	3	1	0.5713779390295436
0.8999999798834324	6	3	1	0.6596758969328753
0.9999999776482582	6	3	1	0.8627929077707647
1.099999975413084	6	3	1	1.0251879807004152
1.1999999731779099	6	3	1	1.081130118325595
1.2999999709427357	6	3	1	1.148931344161316
1.3999999687075615	6	3	1	1.2163615234755347
1.4999999664723873	6	3	1	1.2877340374058697
1.5999999642372131	6	3	1	1.3633143893683541
1.699999962002039	6	3	1	1.4433423720884733
1.7999999597668648	6	3	1	1.5279861665421017
1.8999999575316906	6	3	1	1.6177696820901277
1.9999999552965164	6	3	1	1.7051582183609275
2.0999999530613422	6	3	1	1.8131760373869306
2.199999950826168	6	3	1	1.9195609038777333
2.299999948590994	7	8	2	2.0144121992357573
2.3999999463558197	7	8	2	2.1402538209114415
2.4999999441206455	7	8	2	2.2659220162651708
2.5999999418854713	7	8	2	2.398871122267769
2.699999939650297	7	8	2	2.5396102807290486
2.799999937415123	7	8	2	2.688774685771851
2.899999935179949	7	8	2	2.8464609638572513
2.9999999329447746	7	8	2	3.013207347272296
3.0999999307096004	7	8	2	3.1900458630866115
3.1999999284744263	7	8	2	3.3770927890450997
3.299999926239252	7	8	2	3.5557910947361937
3.399999924004078	7	8	2	3.78485450039033
3.4999999217689037	7	8	2	4.007025709922026
3.5999999195337296	6	3	2	4.242045945858817
3.6999999172985554	6	3	2	4.4666450617640265
3.799999915063381	6	3	2	4.754023970572396
3.899999912828207	6	3	2	5.0331762173982
3.999999910593033	6	3	2	5.328706309083322
4.099999908357859	6	3	2	5.641548288991909
4.1999999061226845	7	8	3	5.937115936055401
4.29999990388751	7	8	3	6.312346855447081
4.399999901652336	7	8	3	6.662876984103771
4.499999899417162	7	8	3	7.075027752909805
4.599999897181988	7	8	3	7.443046426358624
4.699999894946814	8	15	4	7.919062950141614
4.799999892711639	8	15	4	8.38400354653234
4.899999890476465	8	15	4	8.87614210179663
4.999999888241291	7	8	4	9.397174623768356
5.099999886006117	8	15	5	9.93852945326916
5.199999883770943	8	15	5	10.522068585735266
5.2999998815357685	7	8	5	11.139576696959322
5.399999879300594	7	8	5	11.793447168541718
5.49999987706542	7	8	5	12.484864472838765
5.599999874830246	7	8	5	13.210800140349248
5.699999872595072	7	8	5	13.992914293159474
5.799999870359898	7	8	5	14.813966918226393
5.899999868124723	7	8	5	15.682733241988462
5.999999865889549	7	8	5	16.603243431597576
6.099999863654375	6	3	5	17.577211403905146
6.199999861419201	6	3	5	18.60961152178613
6.299999859184027	6	3	5	19.70146297823543
6.3999998569488525	7	8	6	20.847143568961393
6.499999854713678	7	8	6	21.919886027015618
6.599999852478504	7	8	6	23.36569497714281
6.69999985024333	8	15	8	24.61196528363111
6.799999848008156	10	35	9	26.145914113820993
6.899999845772982	9	24	10	27.66963166096745
6.9999998435378075	10	35	11	29.281915775439035
7.099999841302633	11	48	12	30.98992630278699
7.199999839067459	9	24	12	32.80960341941804
7.299999836832285	9	24	12	34.7339435110888
7.399999834597111	9	24	12	36.77278821329756
7.499999832361937	9	24	12	38.93103931134479
7.599999830126762	10	35	14	41.188156295198496
7.699999827891588	12	63	15	43.58436896329337
7.799999825656414	10	35	15	46.13826501273531
7.89999982342124	9	24	15	48.348327304370315
7.999999821186066	12	63	18	51.59367764610295
8.099999818950891	12	63	18	54.69769199157967
8.199999816715717	13	79	20	57.88041025148569
8.299999814480543	13	79	21	61.2543866273807
8.399999812245369	14	98	22	64.83709932616182
8.499999810010195	14	98	22	68.63295655239278
8.59999980777502	12	62	22	72.64483713315379
8.699999805539846	13	79	23	76.29923637528005
8.799999803304672	13	79	23	81.37492637674622
8.899999801069498	13	80	25	85.85410493157747
8.999999798834324	12	62	26	91.1378136530858
9.09999979659915	12	62	26	96.45650586301282
9.199999794363976	12	62	27	101.31748726658931
9.299999792128801	12	62	27	107.93162822136738
9.399999789893627	12	62	27	114.30215537578222
9.499999787658453	14	98	27	120.23579465475605
9.599999785423279	15	119	28	122.2690215688636
9.699999783188105	17	167	28	124.96459192259276
9.79999978095293	18	194	28	121.89926233013415
9.899999778717756	18	194	28	124.28611203957792
9.999999776482582	19	223	29	123.49555731220971
10.099999774247408	20	255	29	123.5138074764976
10.199999772012234	19	224	29	123.99395321451529
10.29999976977706	21	288	30	121.98241117252344
10.399999767541885	23	360	31	122.13686310732704
10.499999765306711	26	483	32	125.00190458372673
10.599999763071537	25	440	32	125.00190458372673
10.699999760836363	24	399	32	125.00190458372673
10.799999758601189	26	483	32	125.00190458372673
10.899999756366014	27	527	32	124.86316627153143
10.99999975413084	25	439	32	122.60946058843066
11.099999751895666	26	481	32	125.00190458372673
11.199999749660492	26	481	32	124.87484927481539
11.299999747425318	26	481	32	122.26625625922122
11.399999745190144	27	526	33	121.46876071950739
11.49999974295497	27	527	33	124.34100689416675
11.599999740719795	28	574	33	123.81332429977002
11.699999738484621	31	726	33	124.99190443136003
11.799999736249447	31	726	33	125.00190458372673
11.899999734014273	33	838	33	125.00190458372673
11.999999731779099	32	781	33	125.00190458372673
12.099999729543924	34	897	33	121.22826273174157
12.19999972730875	34	897	33	122.28533508493705
12.299999725073576	32	781	33	124.14568955488038
12.399999722838402	32	781	33	121.12828369569054
12.499999720603228	35	958	34	123.55396661399085
12.599999718368053	36	1021	34	125.00190458372673
12.69999971613288	36	1021	34	122.18283661149405
12.799999713897705	38	1153	36	123.83921385617451
12.899999711662531	39	1222	36	125.00190458372673
12.999999709427357	39	1222	36	124.9353907263121
13.099999707192183	38	1153	36	125.00190458372673
13.199999704957008	39	1222	37	121.05125882848294
13.299999702721834	38	1153	38	125.00190458372673
13.39999970048666	38	1153	38	121.96803585176914
13.499999698251486	38	1154	40	118.29021078726102
13.599999696016312	38	1154	41	121.78656455234118
13.699999693781137	39	1223	42	119.90950117792967
13.799999691545963	41	1367	44	123.08384923322788
13.899999689310789	40	1294	44	121.32623172143406
13.999999687075615	41	1367	45	122.64154135029744
14.09999968484044	45	1677	49	118.46791608762652
14.199999682605267	45	1678	51	114.13436241261068
14.299999680370092	48	1934	57	104.90365373469814
14.399999678134918	51	2203	60	100.08691334723945
14.499999675899744	55	2594	66	88.73476162548522
14.59999967366457	61	3242	73	74.1603161244003
14.699999671429396	66	3837	79	68.10568186782369
14.799999669194221	67	3963	81	69.17380955340471
14.899999666959047	74	4892	89	60.45645985637941
14.999999664723873	75	5032	93	55.17008938539796
15.099999662488699	81	5919	100	49.218842525293766
15.199999660253525	80	5765	105	45.49385941843375
15.29999965801835	79	5614	107	42.51835117804706
15.399999655783176	84	6395	113	36.56041889318576
15.499999653548002	89	7220	121	32.07562436666949
15.599999651312828	94	8094	130	30.663255548961324
15.699999649077654	101	9403	139	28.803611679191707
15.79999964684248	104	9992	147	26.80125540218864
15.899999644607306	107	10601	155	24.246943845454464
15.999999642372131	110	11230	161	23.735713810645883
16.099999640136957	109	11019	166	21.28344486565507
16.199999637901783	116	12536	176	20.130821945809476
16.29999963566661	117	12761	179	19.104069218496047
16.399999633431435	126	14874	187	17.71839287419427
16.49999963119626	132	16371	194	16.298291441477918
16.599999628961086	135	17148	205	16.49800620738948
16.699999626725912	135	17148	210	15.997528492532158
16.799999624490738	141	18758	217	17.065721220416968
16.899999622255564	149	21012	225	15.517249916028058
16.99999962002039	151	21597	230	16.26579698356332
17.099999617785215	157	23395	240	15.80546616849051
17.19999961555004	160	24321	245	16.708364151710555
17.299999613314867	172	28213	260	16.858657701679245
17.399999611079693	177	29919	266	17.53595742845956
17.49999960884452	183	32030	270	18.24287445482753
17.599999606609344	184	32384	277	17.906951225932843
17.69999960437417	189	34210	284	18.724417998381277
17.799999602138996	189	34209	288	18.955440845561412
17.899999599903822	189	34212	296	20.240801924204828
