BMLVN	8	x2
metabolism	0.9970000
mutations	0.0010000
catastrofic	0.0010000
minWeight	0.1
start biomas	2.0	_
env.size	25000.0
feedSourceH	FF
C7
B5
23
11
feed port max	75000.0
timeQuant	0.01

key	suscepBits	activeBits	maxsize	popBiomas	currincome	currloss
FF:00	255	0	1	6967.948455096911	347.26470947265625	312.53591934144237	
C7:00	199	0	1	8234.578883994407	303.677734375	355.24270926819	
B5:00	181	0	1	8771.697784787651	222.69308471679688	371.41587464172835	
23:00	35	0	1	17684.285227380187	612.5169067382812	285.4949551566223	
11:00	17	0	1	25000.0	235.28623962402344	28.944058328994288	
FF:FF	255	255	1	1634.6222944451652	19.450784207484833	17.255353139871676	
FF:BF	255	191	1	1262.2397439880044	12.0801999331917	10.305350331999996	
DF:FF	223	255	1	1860.8943999026621	22.132067959809277	19.588464643747525	
FF:7F	255	127	1	1508.163707354707	17.04324406617353	14.715214509476546	
FF:EF	255	239	1	1497.3703386074053	16.39174790277306	14.489736083931692	
EF:FF	239	255	1	1727.8911234423877	20.55725433330821	18.24924121482293	
FD:FF	253	255	1	1640.7078991262665	19.522782346277832	17.281262566721598	
FF:FE	255	254	1	1621.2267775360046	19.10604227032299	16.975514826207366	
FE:FF	254	255	1	1639.7910950184528	19.512101363648725	17.308076321577307	
F7:FF	247	255	1	1685.0064470995226	20.04855694719996	17.815762744841056	
7F:FF	127	255	1	3271.4261522324873	38.79027058050973	34.617148100274136	
FF:FD	255	253	1	1604.7313753935439	18.757248039791484	16.632444160776426	
FB:FF	251	255	1	1654.3606269721352	19.684657461622248	17.42767308370931	
FF:DF	255	223	1	1240.240783164824	11.557306965839741	9.947977710637845	
FF:F7	255	247	1	1579.9322943237466	18.187523103739416	16.125437445793487	
BF:FF	191	255	1	2171.114071700295	25.80417731771835	22.84736085514639	
EF:EF	239	239	1	1574.8810819571013	17.229941331293876	15.16277104492748	
F7:FE	247	254	1	1661.8345878965424	19.582568619847017	17.329367826259837	
EF:BF	239	191	1	1330.836880071302	12.736619319362374	10.844680492872355	
FF:BE	255	190	1	1240.5577889842973	11.722035082853106	9.954504878337865	
