BMLVN	12	x2	MULTI	
metabolism	0.9970000
mutations	0.0000100
catastrofic	0.0010000
minWeight	0.1
start biomas	2.0	_
env.size	25000.0
feedSourceH	FFF
0FF
00F
777
555
feed port max	50000.0	limited
timeQuant	0.01

key	suscepBits	activeBits	maxsize	popBiomas	currincome	currloss
FFF:000	4095	0	1	9095.747129893889	236.22879028320312	180.58263050095948	
0FF:000	255	0	1	11577.288285288409	274.1942443847656	168.8063331563265	
00F:000	15	0	1	13900.262301512797	258.45037841796875	140.68790988386738	
777:000	1911	0	1	9955.608516243374	34.01085662841797	240.3005093269048	
555:000	1365	0	1	11114.401279659132	145.92599487304688	218.086697141241	
FFF:FFF	4095	4095	1	491.87162023370036	1.9595858780158253	0.5295860064261433	
FEF:FFF	4079	4095	1	521.2342779237608	2.07644260753271	0.5905256861616799	
DFF:FFF	3583	4095	1	657.4931483513664	2.6181456102496417	0.7490371539974048	
FBF:FFF	4031	4095	1	538.7663625769763	2.1461818271375104	0.6170558149197645	
FFF:F7F	4095	3967	1	445.14363555128205	1.7303738528689614	0.4339316852553308	
FFF:7FF	4095	2047	1	639.7078411678283	2.9308832036458403	0.8964076378866537	
FF7:FFF	4087	4095	1	509.4251103527756	2.0294489148355055	0.56607618501231	
FFF:FFE	4095	4094	1	485.8718096968189	1.9344399106357897	0.5167573425006289	
FFF:FF7	4095	4087	1	523.5223632782128	2.0825368812996583	0.5998896418411048	
FFF:FFD	4095	4093	1	509.9425378393035	2.02996782529866	0.5691881386759698	
FFB:FFF	4091	4095	1	513.3985090139472	2.045264508494619	0.5759642113054646	
FDF:FFF	4063	4095	1	491.3875807342031	1.957644816245593	0.5211895093482213	
FFF:FFB	4095	4091	1	470.91637493231417	1.8712034118899263	0.4854649462815327	
FFD:FFF	4093	4095	1	521.1005421870027	2.0759173294944575	0.5939221344224409	
EFF:FFF	3839	4095	1	430.33693482044174	1.7144894916319555	0.35868350334116067	
FFB:FFD	4091	4093	1	518.8533323824017	2.0654022072014584	0.5882635894826425	
7FF:FFF	2047	4095	1	399.3022661964864	1.5917660505076026	0.41429484551218543	
BFF:FFF	3071	4095	1	903.4891546818956	3.5942138508489285	0.998613511639184	
FDF:FDF	4063	4063	1	332.82427828735206	1.305057155420559	0.23923963442193255	
9FF:FFF	2559	4095	1	1086.0549543511113	4.317225251648004	0.9211205092889599	
FEF:FEF	4079	4079	1	502.9128540219448	1.9856015121807171	0.5498025759465582	
FFF:FF5	4095	4085	1	453.4330836243102	1.8025759125880831	0.450110873169915	
F7F:F7F	3967	3967	1	493.623800898607	1.918505868495912	0.5033409594308964	
FEE:FFF	4078	4095	1	481.71963935388516	1.919167649745468	0.5043473782571273	
FEF:FF7	4079	4087	1	418.3447516827343	1.6644202953738887	0.3805244408701992	
FBF:7FF	4031	2047	1	338.9420059516946	1.552652016709741	0.24439464312050646	
DFE:FFF	3582	4095	1	658.9072310233408	2.623766163025151	0.7520788997337458	
FFF:F7D	4095	3965	1	428.1842375267881	1.6633383085000992	0.4015182317655303	
AFF:FFF	2815	4095	1	1006.7121050164994	4.003208362738582	1.0402852301312746	
DFF:FFB	3583	4091	1	581.6268767713593	2.310376672828531	0.5863724143677363	
BFF:FF7	3071	4087	1	910.7511219331906	3.617761458200888	1.014718106471462	
FE7:FFF	4071	4095	1	481.48096470646306	1.9182140663895106	0.5022029049419847	
5FF:FFF	1535	4095	1	542.8838616337481	2.1640895775205733	0.6188985528040779	
FBE:FFF	4030	4095	1	531.8606342060228	2.118703766560311	0.6012341146200383	
EBF:FFF	3775	4095	1	627.5127087215138	2.499008105135231	0.7382559594868073	
DF7:FFF	3575	4095	1	772.9129971719863	3.076574099832245	1.0303070641758376	
FFF:FDD	4095	4061	1	449.72802601779165	1.7619848856658693	0.4428493941601019	
FDF:FEF	4063	4079	1	474.0639203879874	1.8718031336289833	0.4851554902358167	
DFF:FF7	3583	4087	1	650.6589607695038	2.5872349156616736	0.7335879293765042	
DFF:FFD	3583	4093	1	599.3188319793654	2.385053897618884	0.6225256546968194	
DEF:FFF	3567	4095	1	648.3569753007923	2.581825908396261	0.7223812751949942	
FF5:FFF	4085	4095	1	518.1191669198305	2.06404893364608	0.5851298885755546	
FFF:7FE	4095	2046	1	627.0414646583287	2.869214775958131	0.8612638942045906	
FFF:FFC	4095	4092	1	464.5483650005662	1.848201269685289	0.47242799525235785	
FFF:FEB	4095	4075	1	483.1687238173764	1.902667318993346	0.5110804299546947	
FBD:FFF	4029	4095	1	402.51587036389145	1.6037746755253979	0.3443185837739835	
DBF:FFF	3519	4095	1	648.4998405319855	2.5823701555850445	0.7038378011277447	
FFF:7FB	4095	2043	1	629.2217696388046	2.868101356604465	0.8672986973658388	
FFF:FDE	4095	4062	1	488.7024494440046	1.9147317659312926	0.5228726014165778	
DFF:FDF	3583	4063	1	623.7017500300377	2.4442665717966903	0.6742479507554565	
FBF:FFE	4031	4094	1	501.5329440433011	1.996706070020324	0.534781272124138	
7FF:FFE	2047	4094	1	438.85432217013874	1.7483572586909712	0.5004788179759111	
FBF:FFB	4031	4091	1	509.21995849311713	2.0232366268314133	0.5512970833168616	
FFE:FEF	4094	4079	1	505.04633233654124	1.9940401461188768	0.5582559755391124	
EFF:F7F	3839	3967	1	526.2449073432824	2.045232568900616	0.5363591971437742	
DFB:FFF	3579	4095	1	656.0686270346525	2.6124824691609936	0.744327242402523	
FEF:7FF	4079	2047	1	590.0926345846477	2.7035556248817194	0.7574479607021236	
FFF:FE7	4095	4071	1	493.01827599062085	1.9408785006502296	0.5321177549901019	
FF6:FFF	4086	4095	1	454.2475109335591	1.8098003196935573	0.45007766988516024	
DFF:FEF	3583	4079	1	582.3016568984115	2.298460612316621	0.5877718350223111	
EEF:FFF	3823	4095	1	589.3513137492592	2.3472947856328275	0.6672377386368136	
F7F:FFD	3967	4093	1	548.5183810987886	2.183291098654529	0.6213597249265128	
FFF:FF3	4095	4083	1	508.4341538682478	2.013522701332996	0.5658567681470893	
FFD:FFB	4093	4091	1	514.1389292791882	2.0427924480319697	0.5781853562619349	
DFF:FFE	3583	4094	1	652.0025102278848	2.5946280155075425	0.7366028847587197	
BEE:FFF	3054	4095	1	934.8210795693019	3.718366822306992	1.0585314405104502	
7FB:FFF	2043	4095	1	304.25651910645723	1.212739886411839	0.23976861351486792	
FFB:FEF	4091	4079	1	448.9484011920939	1.7727163802405614	0.4405529798443239	
FFB:FED	4091	4077	1	504.2083317138954	1.9892093345839714	0.5555955105736702	
FEB:FFF	4075	4095	1	387.9964514132042	1.5459629750560062	0.3267976602010141	
FBF:FFD	4031	4093	1	484.7268737747311	1.9296478729773274	0.499568740145035	
FFF:FFA	4095	4090	1	513.5472805156804	2.039111437603342	0.5772708362255214	
DDF:FFF	3551	4095	1	577.3834480500083	2.2996145643888353	0.5683054226577167	
EF7:FFF	3831	4095	1	535.0183618055071	2.1311645662925804	0.552109698535212	
FBF:FF7	4031	4087	1	492.82060775888266	1.960490861399284	0.5163836399651127	
F7F:FFE	3967	4094	1	603.2571757930648	2.4011098448589516	0.7514231842587297	
FFD:FF7	4093	4087	1	467.1410206664311	1.8584426474331925	0.4773745583927736	
FFB:FDF	4091	4063	1	363.6874631371035	1.4260672298237889	0.28920015204859	
BF7:FFF	3063	4095	1	845.5419836344719	3.3644839145531984	0.8709672559355561	
7FF:FDF	2047	4063	1	413.82265514022697	1.6234200874763116	0.44505734146963927	
FED:FFF	4077	4095	1	514.9161264359891	2.051297983158709	0.5758948414729554	
EFB:FFF	3835	4095	1	515.338151819569	2.0528548039232306	0.5132772655158037	
FFB:FF7	4091	4087	1	504.7187753002927	2.0078091171117287	0.5566785420111026	
FDB:FFF	4059	4095	1	530.7782409017068	2.1144123733083244	0.6070087123984402	
BFB:FFF	3067	4095	1	839.3808011650144	3.340046148820983	0.8604205031715549	
BFF:FFE	3071	4094	1	817.015115936346	3.249199234137759	0.8171308571028877	
CFF:FFF	3327	4095	1	756.5575205788757	3.0115505783986154	0.8559057136377386	
EDF:FFF	3807	4095	1	543.5708671943281	2.1651819720568466	0.5633516089527599	
FFF:FEE	4095	4078	1	506.40004556872117	1.9980689650008885	0.5613604370543862	
FF7:FEF	4087	4079	1	464.37042153260165	1.833567609630778	0.47047651211481517	
FFF:FCF	4095	4047	1	469.5716004056363	1.824533531263241	0.48280100749271526	
DF5:FFF	3573	4095	1	644.6269881427174	2.5670027495296326	0.7164869078349949	
7BF:FFF	1983	4095	1	388.6642940749475	1.5492358005919793	0.36193898075564324	
FEF:FFB	4079	4091	1	518.5030297669946	2.0601074803843256	0.5843725207954423	
DFB:FFD	3579	4093	1	624.983896034424	2.487025146210547	0.6755686966023741	
FEF:FFE	4079	4094	1	516.2613652392143	2.0553099150967937	0.5793236067553535	
FFE:FFB	4094	4091	1	494.5294326863927	1.9649521133682986	0.5352320463414799	
FBF:FDF	4031	4063	1	501.176343158535	1.964796322583099	0.5341021800500644	
EFF:FEF	3839	4079	1	566.165146541889	2.2349231531981713	0.620570707430022	
EFF:7FF	3839	2047	1	526.164608527368	2.4105257734735996	0.536607521524184	
FFB:FDD	4091	4061	1	532.315686368906	2.0852441690681953	0.6192589883475864	
FFF:7DF	4095	2015	1	460.1996994319319	1.9453285856317764	0.46419189625110674	
DFD:FFF	3581	4095	1	542.2254396668293	2.1597661227374685	0.509260076740901	
BFB:FFD	3067	4093	1	789.7779561484294	3.1408538417863436	0.7620205964931062	
D7F:FFF	3455	4095	1	572.2637220950992	2.2792073211317088	0.5297014296038064	
FDD:FFF	4061	4095	1	502.72392545892944	2.0027662777493536	0.5451035011121351	
FFF:F77	4095	3959	1	465.7226225524751	1.808367626736084	0.47496112731699053	
EFF:FFB	3839	4091	1	572.2809275420199	2.2733762218754476	0.6339940248663752	
B7F:F7F	2943	3967	1	736.2460468162941	2.8590862271050472	0.6135972237518088	
F7F:7FF	3967	2047	1	621.0249560032188	2.845246777541331	0.7973100377886754	
FF7:FFD	4087	4093	1	520.6283589239267	2.0724587559903456	0.5912332685780087	
EFF:FBF	3839	4031	1	498.68087648823115	1.8975686657615278	0.48173637561911964	
3FF:FFF	1023	4095	1	725.050224497706	2.8897283806109297	0.7541678414936582	
FDF:FF7	4063	4087	1	523.0429586157763	2.0806167688263053	0.5904573832035104	
9FF:FFB	2559	4091	1	1301.4620810413119	5.154005104230518	1.319617983626371	
9FF:FFD	2559	4093	1	1433.5820063417034	5.6833824432786555	1.5987093722992638	
6FF:FFF	1791	4095	1	463.4448465797682	1.8474061445564074	0.4932676455580419	
BFE:FFF	3070	4095	1	923.8598668157974	3.6749322074561572	1.043651225929094	
9FF:FBF	2559	4031	1	1040.908354732133	3.953191584768103	0.8472479826715642	
7FF:7FF	2047	2047	1	525.6804388187136	2.407762113451919	0.7162147833887926	
DE7:FFF	3559	4095	1	604.3384918202831	2.4068187565408667	0.625168127275308	
DFB:FFB	3579	4091	1	650.2941678578178	2.5826694926529457	0.7313135521180885	
9FF:EFF	2559	3839	1	815.6601398256637	2.8065464856706335	0.5224304597431749	
5FF:FDF	1535	4063	1	540.3059573979704	2.1195465751359213	0.6131425092066528	
FFF:F5F	4095	3935	1	372.8245576151049	1.431924847632935	0.3044842017437518	
FEF:7F7	4079	2039	1	580.0368942615447	2.6484378582820645	0.7318763654675793	
