BMLVN	8	x2
metabolism	0.9970000
mutations	0.0010000
catastrofic	0.0010000
minWeight	0.1
start biomas	2.0	_
env.size	25000.0
feedSourceH	FF
C7
B5
23
11
feed port max	50000.0
timeQuant	0.01

key	suscepBits	activeBits	maxsize	popBiomas	currincome	currloss
FF:00	255	0	1	7650.448423122928	142.37335205078125	205.7511116330922	
C7:00	199	0	1	9775.920615547902	191.9523468017578	240.18207690899587	
B5:00	181	0	1	9566.170288303767	59.10554504394531	249.95926633895618	
23:00	35	0	1	14162.83388205661	145.78944396972656	233.7969942743706	
11:00	17	0	1	15444.536746603013	421.8088684082031	195.97686620660843	
7F:FF	127	255	1	371.3693471038412	1.475876577470419	0.3023929105895578	
3F:FF	63	255	1	282.16106066084905	1.1213542491879465	0.17525892029049936	
6F:FF	111	255	1	512.6133726308444	2.0368771145657747	0.42981374698710667	
7B:FF	123	255	1	121.34707735905265	0.4820997877618955	0.030510736281195175	
7F:F7	127	247	1	345.85049985617826	1.3848993566563241	0.26227256298003415	
7D:FF	125	255	1	357.79471619735864	1.421887903102761	0.272409753956896	
5F:FF	95	255	1	579.7634691896543	2.303568725818482	0.47847713199614605	
3D:FF	61	255	1	362.47238490274356	1.4406481220670302	0.2734894339183436	
A7:FF	167	255	1	248.37467815718873	0.9869501808301223	0.1417730969931195	
3E:FF	62	255	1	351.66583570874553	1.3977007716151502	0.26425064703902346	
9B:FF	155	255	1	421.7265733113681	1.6757748795591085	0.35251802007559285	
3F:F7	63	247	1	126.95535299698945	0.5082312663162137	0.035465634369897844	
67:FF	103	255	1	502.5089538479295	1.9966877400480376	0.38633155762579713	
77:FB	119	251	1	191.04682087400226	0.7418836803716715	0.07470638572718631	
6F:EF	111	239	1	257.9220043044987	1.0003687017968874	0.10885207823539476	
37:FF	55	255	1	179.78555612073217	0.7143517622662183	0.06575458296551935	
FF:3F	255	63	1	278.29342377624397	1.2181907277336406	0.26590253088651994	
2F:FF	47	255	1	545.5865595099992	2.168315250328722	0.4325342986345141	
3B:FF	59	255	1	395.0100994042227	1.5700013732623972	0.3135386807890218	
75:FF	117	255	1	397.42173933267486	1.5793483128762453	0.3134016233148658	
FD:3F	253	63	1	302.948239309736	1.3261991107084465	0.31157426149752776	
6F:F7	111	247	1	523.3327317716368	2.09536749842298	0.4480565566850447	
5F:FE	95	254	1	521.3151613548134	2.0470440009729054	0.3869465665458003	
8F:FF	143	255	1	429.3899268267695	1.7061066384533563	0.32059086581376334	
17:FF	23	255	1	705.2575792940039	2.803641416258142	0.5924694092381693	
1F:FF	31	255	1	579.3937904031488	2.3028814292701068	0.47878661816933726	
4F:FF	79	255	1	920.3480464985579	3.654716130472893	0.7386235376003139	
6F:FD	111	253	1	470.8401771245861	1.8369331732650724	0.36270419159952383	
AD:F7	173	247	1	359.1858696839923	1.4382574707260392	0.3025417596621203	
0F:FF	15	255	1	1416.454081894235	5.630973893417827	1.2105835853753326	
7F:3F	127	63	1	448.519049924752	1.9628072919841304	0.440757338663053	
3F:FE	63	254	1	261.47977957047414	1.0269261462361796	0.15051683476393785	
73:F7	115	247	1	353.711125693272	1.4162463132758187	0.2417447005460857	
1F:F7	31	247	1	509.2314341645582	2.039503990433413	0.3700450456945281	
FD:37	253	55	1	305.2222516720646	1.3323491701628623	0.3162957303397239	
2F:F7	47	247	1	589.8040676857153	2.3620817111446093	0.505649412647133	
3C:FF	60	255	1	249.13741540667414	0.9900211265014345	0.1265004369455194	
3B:FD	59	253	1	315.5514040896986	1.2312858782817964	0.20008651036259453	
35:FF	53	255	1	177.48676889076722	0.7052015425015371	0.06048915903433795	
07:FF	7	255	1	1361.7540066022557	5.413550629298275	1.1717894476597726	
FE:3F	254	63	1	348.4580379440517	1.5256285699444432	0.4149898053765788	
5F:FD	95	253	1	527.7335112978552	2.0588037436847597	0.39656516146597565	
E7:3F	231	63	1	321.890253701392	1.4090900319295139	0.3116216935253009	
0D:FF	13	255	1	2031.2297742041358	8.074868202911913	1.7142919266350325	
15:FF	21	255	1	827.913907431158	3.2912605749756803	0.7000736661180623	
3F:3F	63	63	1	540.8787890901165	2.365812894534564	0.6420095780672072	
17:FD	23	253	1	560.3697429219352	2.1868362774827514	0.37396676525891415	
1D:FF	29	255	1	537.317232095304	2.1354492350030547	0.3780020449501109	
1F:FE	31	254	1	437.59874476797785	1.718654212678878	0.2730933799689973	
17:FE	23	254	1	506.6404633526099	1.9899485315393197	0.30563689295548757	
7F:3D	127	61	1	406.3243755986212	1.680184545712084	0.3619091390400251	
0E:FF	14	255	1	1747.3733077549034	6.9463722113560395	1.4584278050971262	
FF:37	255	55	1	332.8961802645673	1.4532787520833668	0.38062870754088474	
0F:FE	15	254	1	1297.7553111111008	5.098149390910412	1.016140962019229	
0F:F7	15	247	1	1430.3739737041808	5.729516100904883	1.2344400489238456	
13:FF	19	255	1	826.1243567345726	3.284069404232456	0.6791033062260097	
0F:EF	15	239	1	1222.9197652775028	4.745275071801953	0.9023330581537602	
F7:3F	247	63	1	349.5568651173276	1.5304142015773678	0.403585019707261	
3F:1F	63	31	1	249.3194664768303	0.9932916872517739	0.1367601846491862	
7D:3F	125	63	1	542.5235027292986	2.374254070101074	0.6259202872538395	
BE:3F	190	63	1	387.71540264972543	1.697200438853019	0.41863606966077305	
E3:3F	227	63	1	397.88790249647207	1.7421337052483898	0.45210694805048207	
67:3F	103	63	1	764.9406943514367	3.347701486344073	0.8954359416628647	
17:F7	23	247	1	712.3990495979283	2.8535495253314216	0.6045026207772404	
7F:1F	127	31	1	438.94980690610714	1.7493886685634166	0.42281972511413574	
DD:3F	221	63	1	430.1143121832742	1.8832987390915357	0.5032178709150751	
0F:FB	15	251	1	1241.5200299522746	4.823179660211985	0.9300025713683744	
37:EF	55	239	1	313.5475029022871	1.216475683758761	0.2001473427330445	
2F:3F	47	63	1	824.5878662851242	3.6039580794070862	0.9824320138207594	
27:FF	39	255	1	624.4570120701313	2.4817417175003014	0.5002384891561935	
0F:FD	15	253	1	1282.4288628386457	5.005194075825912	0.992313883011805	
BF:3F	191	63	1	415.52498033875787	1.8190347716861046	0.4846906910374523	
07:FD	7	253	1	1237.647230704214	4.830455651232928	0.9679230806523801	
3E:1F	62	31	1	468.8749205469064	1.8683051371307295	0.46950686833872696	
BF:1F	191	31	1	262.8814709169849	1.047601959094201	0.1940854242988185	
0F:BF	15	191	1	750.2958739637736	2.778515747805639	0.33957996349827346	
3E:3F	62	63	1	553.9592861215434	2.4229262813607244	0.6534916500645123	
3D:1F	61	31	1	345.3634910235738	1.3760416142536707	0.2481307127021393	
3F:17	63	23	1	472.9273902122203	1.902608687978768	0.4923481441950739	
07:FE	7	254	1	1194.2960046591302	4.691583304709557	0.9012081946103515	
7D:1F	125	31	1	466.5802593524557	1.8595619727991626	0.46370446218430905	
77:3F	119	63	1	554.435231885536	2.426469087739044	0.6288177794327972	
03:FF	3	255	1	1623.05832238901	6.452137591327702	1.3439433182844907	
1F:3F	31	63	1	834.2446715351729	3.6483308468047113	0.9887522853921467	
87:FF	135	255	1	467.662960695213	1.8581778168556415	0.3724789547194404	
3B:3F	59	63	1	585.654738072407	2.5613595460441467	0.6866855857383657	
7E:3F	126	63	1	540.9218214779448	2.3672577435734827	0.6322653214012381	
76:3F	118	63	1	560.1747039613008	2.451585283318302	0.6328302265100744	
6F:3F	111	63	1	695.2809289464237	3.0425674917640073	0.7905799257335206	
05:FF	5	255	1	3356.1415255313536	13.34191475801365	2.8441618428503226	
5F:1F	95	31	1	595.0814077835744	2.370711537749519	0.5042299082072943	
47:FF	71	255	1	982.1452892510848	3.9000997063126577	0.8090356032345704	
06:FF	6	255	1	2062.4530620437426	8.19899455999367	1.7412920719484555	
07:F7	7	247	1	1171.7629351109936	4.693047754418418	0.8673641851424886	
1F:1F	31	31	1	591.1074080133932	2.352656172439807	0.4954382541810282	
