BMLVN	8	x2
metabolism	0.9970000
mutations	0.0010000
catastrofic	0.0010000
minWeight	0.1
start biomas	2.0	_
env.size	25000.0
feedSourceH	FF
C7
B5
23
11
feed port max	75000.0
timeQuant	0.01

key	suscepBits	activeBits	maxsize	popBiomas	currincome	currloss
FF:00	255	0	1	6600.202352294944	184.1302947998047	310.34471716281286	
C7:00	199	0	1	8053.864137111106	314.46026611328125	335.10140779503894	
B5:00	181	0	1	7799.591677140789	250.042724609375	300.8438237740036	
23:00	35	0	1	14869.474480244788	276.74774169921875	323.4103307604272	
11:00	17	0	1	24938.56927051001	204.17543029785156	190.56480309981225	
FF:FF	255	255	1	473.6794422720029	2.777029719244391	1.5294234886986724	
FB:FF	251	255	1	409.34489730421046	2.399081030657193	1.1218613092735878	
DF:FF	223	255	1	559.5966605413162	3.2802098360100804	1.792414812989299	
FF:EF	255	239	1	351.77973346111736	1.8244583574003639	0.8435543663151048	
FD:FF	253	255	1	390.7321449653283	2.2898502852578635	1.031504099975582	
FF:BF	255	191	1	384.7743758511303	2.2322573687039213	1.0085227733134108	
FF:F7	255	247	1	379.2354081057265	2.0263283649571213	0.9803408074012641	
F7:FF	247	255	1	488.013766612269	2.860986602200422	1.570281205005193	
7F:FF	127	255	1	786.4851200366774	4.610051593733332	2.572323305435699	
FF:FD	255	253	1	437.9594807441559	2.4813513285083886	1.3074531430775407	
BF:FF	191	255	1	582.8178152290325	3.4157582265625024	1.7381775285731222	
FF:FE	255	254	1	450.46785091249563	2.5768796768582085	1.3832413620687953	
FB:F7	251	247	1	407.4435288922684	2.1772429180441693	1.1126305795948581	
FF:DF	255	223	1	333.5801444087817	1.6631281220075889	0.758713068816788	
FF:FB	255	251	1	410.88748251697206	2.234905108964931	1.1509900788121121	
EF:FF	239	255	1	507.5947955096752	2.975663731957716	1.6282015484022359	
FE:FF	254	255	1	471.6836124868066	2.765276977251251	1.5105102252414968	
FF:7F	255	127	1	699.2774876695963	5.312744360717794	3.332838889707859	
F5:FF	245	255	1	393.0342325553817	2.3031963319727966	1.0093781400327526	
FF:FC	255	252	1	430.07637198443985	2.404700828072247	1.2608900384492097	
DB:FF	219	255	1	566.5281349007355	3.3207693943217453	1.8051997451540922	
BF:FE	191	254	1	602.535450645211	3.4461700926048753	1.858613305254947	
ED:FF	237	255	1	512.5999747390712	3.0049977618765924	1.6467490230370792	
FF:EE	255	238	1	350.28462678877713	1.79376979979119	0.8364975300629583	
BF:DF	191	223	1	450.06315528418435	2.243780798182835	1.03747451299363	
7F:F7	127	247	1	663.3905518021423	3.5446123025376663	1.8308126349104497	
FF:DE	255	222	1	278.4147361892885	1.2846828582923835	0.5285767002564322	
DF:BF	223	191	1	552.9055405767893	3.208782250115903	1.7506716706238707	
BB:FF	187	255	1	645.3299403857025	3.782535768005642	2.08489707518262	
DF:EF	223	239	1	433.4795286743557	2.2481286871969752	1.0758631829859104	
7D:FF	125	255	1	797.6432611238877	4.6753935561021	2.606407100765621	
FF:F3	255	243	1	370.15480593988656	1.9210266307406707	0.9341592191750907	
DF:DF	223	223	1	398.07598626718976	1.9843054182558553	0.907173323194761	
FE:FE	254	254	1	324.42136060894114	1.8547309592736532	0.7135846888876693	
F7:FD	247	253	1	461.2706145476882	2.6134683927519355	1.4030531155999681	
EB:FF	235	255	1	518.241136219096	3.0380544284614324	1.6672591816866862	
DE:FF	222	255	1	564.8732987103938	3.311160045088915	1.818831563094854	
FB:FE	251	254	1	418.1692307879417	2.391680279667611	1.1712031716581799	
FD:BF	253	191	1	462.7354040294138	2.6855550114185975	1.4484379651275656	
DF:F7	223	247	1	470.8297199472131	2.515660671968299	1.269230297645279	
BD:FF	189	255	1	637.0416056235089	3.733987428466631	2.055730850129992	
7E:FF	126	255	1	793.2072034068805	4.649435731507034	2.5973522708479204	
7B:FF	123	255	1	815.877050136782	4.78225178309235	2.6832312168590606	
DD:FF	221	255	1	565.0090117766476	3.311926943360611	1.8126180978022	
DF:FE	223	254	1	533.6637529371628	3.0523614844559854	1.6302296573143245	
9F:FF	159	255	1	802.7456876996414	4.703881957103819	2.576642856947702	
FA:FF	250	255	1	478.2216899551501	2.8035566898247963	1.5262205864150238	
DF:FD	223	253	1	528.6557133789267	2.9948970495168936	1.599889483310064	
AF:FF	175	255	1	717.5042235657029	4.205118084327277	2.3331228730134947	
FF:CF	255	207	1	131.66195323188333	0.5184932679667045	0.11816811413951912	
EF:F7	239	247	1	424.846441098067	2.2701018498716055	1.1408691333150909	
BE:FF	190	255	1	632.6627592314949	3.7083278780634505	2.0383565420579215	
FB:7F	251	127	1	712.4641859416577	5.412999942750259	3.401033093585329	
BF:EF	191	239	1	495.81386739286467	2.571446263572549	1.2589476252874532	
FF:B7	255	183	1	363.073559958683	1.8633550500268397	0.8989716910834837	
FF:AF	255	175	1	256.04521666195194	1.130714313456648	0.4471620344988235	
FF:E7	255	231	1	339.26908355466196	1.6956993991749572	0.7848248667636737	
FF:ED	255	237	1	339.5994279148669	1.7233262702660612	0.7862213791165565	
FD:DF	253	223	1	340.04068614803447	1.69536703827658	0.7822308327172438	
FF:F6	255	246	1	390.33005945119265	2.0606970882533755	1.0388086194895654	
DF:FB	223	251	1	486.75011518395775	2.6472143875591	1.3564200443752052	
D7:FF	215	255	1	579.6593018814234	3.3977346260219012	1.858397546092454	
FB:BF	251	191	1	475.13397944441806	2.7576130725789505	1.513163914590439	
5F:FF	95	255	1	1113.6806403915919	6.525220109608377	3.645022994323423	
BF:FD	191	253	1	594.2986732851218	3.3666454572501445	1.8082418664052782	
FB:FD	251	253	1	449.6423710844597	2.547562346296231	1.3547623748140134	
FF:7B	255	123	1	624.271762578287	4.44471064768266	2.656328067273227	
F7:BF	247	191	1	412.7937029735875	2.3949813460322837	1.1230264164191703	
7F:FB	127	251	1	684.2626503648853	3.7214068540633334	1.947605614692072	
7F:FE	127	254	1	746.1726592354153	4.267727964020892	2.315485573561003	
FD:FD	253	253	1	452.18333789892273	2.562023407837236	1.3829534490058306	
FE:F7	254	247	1	392.5391462751703	2.0975222474900663	1.046323681756937	
BF:FB	191	251	1	544.1011503051895	2.9590062864516615	1.515785385276005	
FF:F9	255	249	1	399.26030038856186	2.1302058528873205	1.086862004507141	
FD:EF	253	239	1	372.670746057677	1.9329656740688803	0.9394797740560955	
FB:F6	251	246	1	395.5385191737662	2.0881640518084574	1.0485610855480576	
F3:FF	243	255	1	489.25246500556557	2.868136476758827	1.5515608908613647	
FF:7E	255	126	1	653.0505039997013	4.747441094290149	2.9070083263669173	
EF:FD	239	253	1	478.72535641353153	2.712255127942327	1.448416772233471	
FF:D7	255	215	1	253.08318864913755	1.1405933089381444	0.4367400402151562	
FB:DF	251	223	1	341.13784567775764	1.7008157823515893	0.7800104545286188	
EF:FB	239	251	1	430.7301064784983	2.34261772318641	1.1725131504258068	
FB:FB	251	251	1	396.9672164669609	2.158940417391037	1.0557766577140815	
F7:FB	247	251	1	422.0893948880226	2.295770575950918	1.1748633614663389	
FF:FA	255	250	1	376.82527890255756	2.023361594293568	0.9678319323664616	
FF:77	255	119	1	540.0752570828855	3.7925746957315765	1.986445122515928	
B7:FF	183	255	1	660.9103004506161	3.8738019902864247	2.1401332518034746	
6F:FF	111	255	1	910.3366215029185	5.335179636195612	2.964532161414894	
F7:DF	247	223	1	346.254468588408	1.726316153624189	0.7907634541332285	
F3:F7	243	247	1	412.7317137132165	2.205318554161405	1.104392625293718	
FD:FE	253	254	1	449.7733383897055	2.572848635347572	1.3680819000070545	
FF:DD	255	221	1	227.43878539129526	1.0447139817375481	0.3525448593275788	
CF:FF	207	255	1	609.5605471347103	3.572893022800084	1.9657709907432774	
F9:FF	249	255	1	472.39972804487536	2.7693314565982745	1.483308714065247	
7F:FD	127	253	1	720.0959906031335	4.079183002253059	2.1563835230448296	
7F:7F	127	127	1	1150.6952904389575	8.722650678600424	5.4878560407861015	
7F:BF	127	191	1	775.1372976066523	4.499799046756411	2.50124164746739	
DF:7F	223	127	1	711.8174741676643	5.405212636736253	2.8973019321637183	
FF:F5	255	245	1	379.1179706672775	1.9845019302406206	0.9799532151227116	
F7:F7	247	247	1	394.4393542609828	2.107496548523426	1.0258212934465762	
7F:EF	127	239	1	620.7005230642627	3.2193708443446307	1.6029908337678698	
FB:E7	251	231	1	348.4898111376927	1.7418042210203453	0.8140194315059238	
BF:F7	191	247	1	532.047508108513	2.8427044212350046	1.4495555282231611	
BF:BF	191	191	1	622.3832674659841	3.6100202923196023	1.9820732572002957	
FF:BB	255	187	1	363.26916716846665	1.846607805761065	0.9000189403752638	
FE:FB	254	251	1	414.86476473059184	2.2565574865089677	1.168780637005071	
EF:FE	239	254	1	486.5114359878865	2.7829311811416186	1.495863021742268	
DF:BE	223	190	1	522.6216759435761	2.9656826700303953	1.564096332191167	
BB:F6	187	246	1	527.8930311276856	2.786516039406559	1.3956019169045895	
3F:FF	63	255	1	1360.1960983246945	7.970259007824214	4.548353722089457	
7F:DF	127	223	1	564.4774619831917	2.8144820840663707	1.3260261986024968	
ED:F7	237	247	1	425.67073611577655	2.2744733227628853	1.1357988526507754	
DB:F7	219	247	1	473.68265858108845	2.5308369391390535	1.2623344013988416	
FE:DF	254	223	1	339.3760821967626	1.6920605075946773	0.7822497446823146	
F7:EF	247	239	1	383.1065645712333	1.9870831406719263	0.9679938017927612	
FD:FB	253	251	1	416.5671982316391	2.265813889716768	1.173770484877217	
FF:BD	255	189	1	420.39010978593575	2.3033424857295257	1.2051685664794005	
5F:EF	95	239	1	870.058779143926	4.511889393020668	2.226675895568708	
F6:FF	246	255	1	487.2634751863619	2.8565500727804545	1.559160851935341	
F7:FE	247	254	1	416.35541183661076	2.3811996294686057	1.1424307444120423	
D7:FD	215	253	1	540.4941800899998	3.0618369298613772	1.6158671897841859	
DB:DF	219	223	1	388.17264750445617	1.9348210424268515	0.8475262645548539	
ED:FD	237	253	1	477.1750934815346	2.7033750436581703	1.4270418390968835	
FF:F1	255	241	1	309.91393940661925	1.560992213605646	0.6545953400575834	
FC:FF	252	255	1	478.28853119106725	2.8040187896717823	1.540935542548932	
FF:BE	255	190	1	441.1817128612944	2.5036911674689697	1.3271284837949593	
FF:3F	255	63	1	1191.6362377024172	13.21846044130477	9.676881869219017	
FB:F5	251	245	1	388.31087379779586	2.0326314916030803	1.0106035450778221	
DB:EF	219	239	1	443.71549605880966	2.301220497040509	1.1077673356873992	
BB:F7	187	247	1	524.4150980098735	2.8017353668103144	1.377046951258715	
DF:ED	223	237	1	420.92443109266264	2.1359929998164358	1.014564600738726	
CD:FF	205	255	1	609.3179200291776	3.5714017494423413	1.9478423678397394	
FD:F7	253	247	1	394.9203795983128	2.1102507892599065	1.0549120364230242	
E7:FF	231	255	1	502.61044189063006	2.946133935256137	1.5415293905454934	
FF:D6	255	214	1	208.9613038656069	0.8668431640636601	0.29779485082163976	
FF:9F	255	159	1	375.9846731256905	2.0502350229941326	0.9636531031356989	
BD:FE	189	254	1	608.9449704422019	3.482802142735296	1.8785356294519904	
FF:DB	255	219	1	243.57857503637143	1.0719476793838103	0.40458960775528646	
DD:FD	221	253	1	527.6348455775858	2.989013409088222	1.5808275966548826	
7B:F7	123	247	1	684.1973716178758	3.6557281248227294	1.8876728498548454	
E9:FF	233	255	1	519.6454022518649	3.04623810212203	1.662343855372293	
77:FF	119	255	1	828.1067167764863	4.853694479399689	2.6795471564471662	
FF:EB	255	235	1	324.5365595216558	1.6341987467650765	0.7179591116156492	
7C:FF	124	255	1	806.2752449508057	4.72598702131602	2.6434568701164802	
AF:F7	175	247	1	595.4475157174966	3.1811044822314205	1.6073569008549147	
ED:EF	237	239	1	386.2844484981535	2.00326135479854	0.9351649619112156	
EC:FF	236	255	1	444.891279691185	2.607367005517179	1.2339634909963342	
FF:F4	255	244	1	369.32775424310637	1.9078748391125588	0.9300222511096035	
FE:FD	254	253	1	423.6172280726337	2.399918359320621	1.2181742826212612	
DF:EE	223	238	1	430.4924412719192	2.2044432689179723	1.0612027610009027	
AF:FE	175	254	1	673.4140968521197	3.8510163085303666	2.055203413185254	
7D:FB	125	251	1	696.3043194739533	3.786877820883565	1.9867476153775654	
FF:D3	255	211	1	174.17825234534288	0.6945266678719167	0.20688967041202647	
DD:FE	221	254	1	537.7450627035987	3.0756879611762415	1.6419858961712301	
FB:F3	251	243	1	378.32321698481985	1.963393814644004	0.959243611241354	
F5:BF	245	191	1	483.77741586723886	2.8077312459661394	1.5314159609997842	
FB:EE	251	238	1	319.33727512855233	1.634994232495495	0.6831168406816776	
CB:FF	203	255	1	619.6543156191716	3.6319951251418137	1.9945728569552093	
3D:FF	61	255	1	1405.582354934129	8.235927140964236	4.711913885526161	
7E:BF	126	191	1	775.9895866963874	4.504682832908942	2.488346954857447	
B9:FF	185	255	1	646.6989585261856	3.7904797144993783	2.071980684459485	
FA:EF	250	239	1	369.2024169359768	1.9148927062027497	0.9098702284410758	
DE:EF	222	239	1	440.4976990468333	2.284565353497068	1.106418578679612	
FB:EF	251	239	1	376.8731618939655	1.9547618651539889	0.9519356447041873	
9E:FF	158	255	1	803.3125778027555	4.707170294682711	2.5683776641980627	
BF:F3	191	243	1	491.8755951205238	2.552434153192371	1.2389429630799644	
DD:BF	221	191	1	554.0327223139701	3.2152824745584274	1.7436835706653278	
FF:F2	255	242	1	363.1102209142725	1.8615235515293969	0.8989853796936378	
F5:FE	245	254	1	467.9396205550634	2.676745400292706	1.432344336819313	
7D:DF	125	223	1	577.6901250601109	2.8803971163684943	1.3682126248817315	
AF:FD	175	253	1	665.9468111389045	3.7720236213698173	2.0100213182613693	
FF:E3	255	227	1	183.42198549988973	0.8812762069120322	0.2290748830485765	
F7:F5	247	245	1	393.0704341924015	2.0574566197472923	1.0189286404725701	
DF:D7	223	215	1	308.26258108197476	1.3891450245781356	0.5441162832584052	
7B:FD	123	253	1	767.2314822929097	4.346317045546719	2.373113241670694	
