BMLVN	16	x2
metabolism	0.9970000
mutations	0.0010000
catastrofic	0.0010000
minWeight	0.1
start biomas	2.0	_
env.size	25000.0
feedSourceH	8000
4000
2000
0F00
0010
feed port max	55000.0
timeQuant	0.01

key	suscepBits	activeBits	maxsize	popBiomas	currincome	currloss
8000:0000	32768	0	1	14270.058284395207	140.20433044433594	212.62347021727194	
4000:0000	16384	0	1	15333.87775101967	415.7592468261719	231.92084718683674	
2000:0000	8192	0	1	15287.919969147231	314.6361389160156	257.21381454811143	
0F00:0000	3840	0	1	14513.184176011951	96.38697052001953	241.00309222322565	
0010:0000	16	0	1	25000.0	355.3951416015625	0.0	
FFFF:FFFF	65535	65535	1	548.8748049140021	2.4671250352241123	0.8212245663309536	
FFFF:FFFE	65535	65534	1	597.3051307336934	2.6846344335718784	0.9725211832061458	
FFFF:FFDF	65535	65503	1	587.537956947422	2.6406745744764795	0.9409814636010273	
FFFF:F7FF	65535	63487	1	588.7841720033368	2.6453931628881873	0.9450806455829366	
EFFF:FFFF	61439	65535	1	659.1397748991407	2.962014754274261	1.0704216994409248	
FF7F:FFFF	65407	65535	1	591.5526866703939	2.6587959008778976	0.9503273131062238	
FFFB:FFFF	65531	65535	1	594.7350195070484	2.6730956640774948	0.9640627219140516	
FFFF:FBFF	65535	64511	1	581.7185581588184	2.6010066084449663	0.9225265187963454	
FFFF:FDFF	65535	65023	1	594.1489980986988	2.669317120062934	0.9623020679673615	
FFFF:FFEF	65535	65519	1	581.3068325685139	2.612751550649857	0.9211295993535978	
FFFF:FFF7	65535	65527	1	596.0095131286055	2.6788023821235236	0.9683076913893016	
FFFD:FFFF	65533	65535	1	531.2065758657752	2.3877556296818234	0.7691681689438264	
FFFF:FF7F	65535	65407	1	541.9310434061981	2.4359872793050266	0.8005846841638501	
BFFF:FFFF	49151	65535	1	799.4974229003609	3.5916972646760223	1.2686386242510355	
FFFF:FFBF	65535	65471	1	589.9179283563152	2.6513208800478023	0.9486210761543893	
FFF7:FFFF	65527	65535	1	592.3539420007479	2.6624029142499412	0.9562500639235236	
7FFF:FFFF	32767	65535	1	643.5422258849229	2.8939959634727663	1.0494250141578298	
F7FF:FFFF	63487	65535	1	632.2501783802384	2.8413710984338967	1.024412880923985	
FFFF:FFFB	65535	65531	1	583.9042962644606	2.6244553636913674	0.9293780750758139	
FFFF:DFFF	65535	57343	1	526.0516890631327	2.253681715754208	0.7549666454006441	
FFDF:FFFF	65503	65535	1	569.6264646663592	2.5603321912303727	0.8836692989339255	
FFFF:EFFF	65535	61439	1	639.827944457896	2.944114380538922	1.115923377504324	
FEFF:FFFF	65279	65535	1	560.7822461239235	2.5205924825763995	0.8506907031318613	
FFFF:FEFF	65535	65279	1	395.6003733196109	1.7778468222990025	0.4266398720688352	
FFFF:FFFD	65535	65533	1	321.55356380693325	1.4454629195555317	0.28187916987232514	
F7FF:FF7F	63487	65407	1	632.1511280147439	2.840991823054389	1.024099982766802	
FFEF:FFFF	65519	65535	1	591.5612606901177	2.6588428454220483	0.9535095893679826	
EFFF:FDFF	61439	65023	1	656.00999023281	2.9467099015765226	1.0603260469660627	
F7FF:FFF7	63487	65527	1	625.3241285260566	2.8102621077350576	1.002098694307416	
FFFE:FFFF	65534	65535	1	588.5496731059517	2.64531958003065	0.9441956545629827	
FFFF:7FFF	65535	32767	1	535.4118390079357	2.4558939517696627	0.7825236596487316	
FEFF:FBFF	65279	64511	1	587.7207120023002	2.627802588379808	0.9344663867517207	
FFBF:FFFF	65471	65535	1	592.052251491661	2.6610441359520838	0.9537481613025179	
AFFF:FFFF	45055	65535	1	939.5583943216642	4.219125445853734	1.518068778628813	
7F7F:FFFF	32639	65535	1	641.8052798567195	2.88616205201566	1.0370738467070202	
FFF7:EFFF	65527	61439	1	629.3957390037344	2.8961535960401883	1.0795860383449616	
FFFF:EDFF	65535	60927	1	538.1409451357765	2.478713098441739	0.7894223235170296	
