BMLVN	12	x2
metabolism	0.9970000
mutations	0.0000100
catastrofic	0.0010000
minWeight	0.1
start biomas	2.0	_
env.size	25000.0
feedSourceH	FFF
0FF
00F
777
555
feed port max	50000.0
timeQuant	0.01

key	suscepBits	activeBits	maxsize	popBiomas	currincome	currloss
00F:000	15	0	1	24397.69854980429	402.1846618652344	149.72145786653144	
004:00E	4	14	1	3264.117701960345	32.75591845618024	0.6638612369406021	
FFF:FBE	4095	4030	1	448.70566169088994	2.9007712624721775	0.2097686512690705	
FFF:FB5	4095	4021	1	437.9404883223133	2.8271241601707775	0.19985841085852382	
F7F:FFD	3967	4093	1	1064.4921164265818	7.130658358817355	1.0787426573029462	
555:000	1365	0	1	12166.71657076829	170.6472930908203	170.41025946336646	
067:0FB	103	251	1	3423.2267569278165	22.891258402496586	2.257468513244977	
005:00E	5	14	1	2193.5261379720637	22.076674307758296	0.2582401570320524	
FFF:FCF	4095	4047	1	601.523973617557	3.9697461180332843	0.37612449731011416	
9FF:FBF	2559	4031	1	1587.0962814619418	10.229746013232257	0.3912647143520544	
067:0FD	103	253	1	3370.258811131234	22.954462107199472	2.183706551540438	
DBF:FFF	3519	4095	1	1054.580604685242	7.0691301458058575	0.770777501377375	
067:0FC	103	252	1	3689.444854218013	24.85971870486277	2.5955165041222323	
FBF:FFB	4031	4091	1	869.6831570113159	5.8217064429585825	0.7532094381615595	
0F7:0FE	247	254	1	1356.6792783864819	9.384138079896104	1.2455464972647439	
0AF:00E	175	14	1	1670.651465150623	16.851080494399064	1.0286171452450696	
FEF:FFF	4079	4095	1	508.9527664384632	3.4165352106759577	0.26691346444536596	
0FF:000	255	0	1	16486.9424456378	262.9223327636719	196.64731776414948	
0C7:0FE	199	254	1	1296.427605346273	8.973537252459877	0.6836889505701124	
007:00E	7	14	1	2502.4210997153477	25.141273740424918	0.5303461572509051	
F7F:7FF	3967	2047	1	1789.4024179618718	11.546189904285137	3.0651443518745793	
22F:0FE	559	254	1	1234.2795846642855	8.568932489972207	0.6886134627871885	
027:0FC	39	252	1	2203.725227064662	15.000490056097345	0.3491342997270448	
FFF:000	4095	0	1	16250.022218610482	188.223388671875	283.60353066995174	
7FF:FDF	2047	4063	1	879.6144864222679	5.850966560441692	1.352965723606565	
0AB:5FE	171	1534	1	701.2370249367947	4.309016949247119	0.17903102692706363	
02F:7FF	47	2047	1	12243.256412370609	79.31552067902221	26.289900999764424	
DE7:FFF	3559	4095	1	1624.986705197373	10.862915419667944	1.8691939382676077	
067:0FA	103	250	1	2280.2739908506164	15.199381092761879	1.0381774189847301	
FED:7FF	4077	2047	1	1264.6209454700297	8.169951212097752	1.6467548517090922	
1EF:7FE	495	2046	1	2947.6035234295628	18.967296748895265	5.571647999901588	
22F:00E	559	14	1	2312.4478030274186	23.33443331108589	2.40417000228709	
37D:7FF	893	2047	1	2821.3801511225893	18.120040799975282	5.651680624980722	
0A7:0EE	167	238	1	2457.7392021291485	16.707440364467402	1.973003248781486	
DFB:FFB	3579	4091	1	1091.070827368464	7.29803529286165	0.8644487049568838	
0E7:7FE	231	2046	1	4097.816468341576	26.403648328828076	11.06343283990412	
0E7:7FC	231	2044	1	3941.38771408036	25.35314938135953	10.23916338654431	
00F:02E	15	46	1	91.38539558214599	0.7578091347743278	0.002105974723180716	
007:02E	7	46	1	19.83609088556778	0.16448712477135574	3.910065278461541E-5	
82F:00E	2095	14	1	774.0026995095972	7.803053193421922	0.08349339263584833	
777:000	1911	0	1	10689.860277945405	46.10654830932617	186.8287132828845	
02F:0EE	47	238	1	984.5335330817876	6.750580066291817	0.16634480329657547	
067:0FF	103	255	1	2370.6864525643755	16.518453215045568	1.1119794179354443	
0E7:1FE	231	510	1	149.00652904068872	0.7012255608640228	0.014741725193115377	
5FF:FFF	1535	4095	1	804.0867817178441	5.400996233258857	0.8804958139102198	
1DE:7FE	478	2046	1	3970.0973797670135	25.458772127625696	9.37942209251053	
8EE:7FE	2286	2046	1	2845.7908761627123	18.380216224859375	1.3070934570144972	
B7F:7FE	2943	2046	1	1406.8645750634914	9.081627628461629	0.7834436709090659	
02F:7FC	47	2044	1	4200.196726266538	27.08159575968826	3.0855419147903613	
27F:7FD	639	2045	1	1395.6192827977234	8.997091287213403	0.9919359216473596	
0EF:7FE	239	2046	1	2475.28001614979	15.979037220488943	4.187460013899868	
BFF:FFE	3071	4094	1	187.46530627866073	1.2579669826062607	0.01602000911503113	
EF7:7FF	3831	2047	1	1178.6364481207445	7.616626278706492	1.2179338377393285	
D7F:FFF	3455	4095	1	720.6185438922207	4.835141458634501	0.34254906103295446	
06F:0FE	111	254	1	948.848995029555	6.579526580153368	0.2322932900831369	
FFF:F77	4095	3959	1	279.09259743470795	1.8247128684965175	0.08132631733319774	
0EF:7FC	239	2044	1	2216.315046550462	14.28162592972182	3.3586620519979866	
