BMLVN	12	x2
metabolism	0.9970000
mutations	0.0000100
catastrofic	0.0000100
minWeight	0.1
start biomas	2.0	_
env.size	25000.0
feedSourceH	0FF
0C7
0B5
023
011
feed port max	50000.0
timeQuant	0.01

key	suscepBits	activeBits	maxsize	popBiomas	currincome	currloss
FFF:000	4095	0	1	14540.457993806087	424.6150207519531	216.48564186835875	
0FF:000	255	0	1	9266.146446532144	19.99378204345703	193.11606524920526	
00F:000	15	0	1	25000.0	90.8676986694336	8.41745088105588	
777:000	1911	0	1	12582.43908232842	289.0771789550781	204.63741519274154	
555:000	1365	0	1	11921.569091694826	56.33250045776367	209.0941722025871	
0FF:0FF	255	255	1	347.9208043345099	1.1837950803770585	0.26033037223921324	
0FF:1FF	255	511	1	259.62049030039765	0.8565821955024414	0.1451687313750085	
0FF:0F7	255	247	1	282.54018515860616	0.9168078452260106	0.17178277849932164	
0DF:0FF	223	255	1	404.2781782497162	1.3754074093040425	0.30204460464009036	
0FF:0FE	255	254	1	339.79627631259456	1.1496702861312365	0.2483323482105183	
0FF:8FF	255	2303	1	309.6646507374371	1.1202646496206197	0.20658713899906642	
8FF:0FF	2303	255	1	1335.5425980011858	4.542453920610005	0.9759547762245646	
0FF:0DF	255	223	1	124.30135124665692	0.3497147374423074	0.03329531249966885	
0FF:0EF	255	239	1	227.00972786430526	0.7043353674224173	0.11094938217899471	
07F:0FF	127	255	1	765.1348889648976	2.601262964195012	0.5684199261183468	
0FB:0FF	251	255	1	352.7077574235565	1.2000736427129044	0.26359488696615035	
0FE:0FF	254	255	1	349.06297396399816	1.187679533316784	0.26118853625752925	
0FF:4FF	255	1279	1	856.1184628934855	3.974471155393332	1.5778972423897268	
1FF:0FF	511	255	1	530.7148099954826	1.8055810873461773	0.39636872838663395	
0EF:0FF	239	255	1	371.6277938808265	1.264408722626697	0.27829646397430957	
0FF:0BF	255	191	1	33.67077603956346	0.08031300320087029	0.002445734780327554	
4FF:0FF	1279	255	1	415.2142718304424	1.4134417943948465	0.34232239535302966	
0FD:0FF	253	255	1	350.50772163540915	1.1925922692370075	0.2622545361735416	
0FF:0FB	255	251	1	317.39063115372113	1.0570252369514572	0.2167069581390137	
0FF:07F	255	127	1	441.76493767945186	1.6545997827958432	0.4199892225881368	
0BF:0FF	191	255	1	482.7526100877375	1.6421403104159706	0.3595864262456608	
0BF:1FF	191	511	1	359.92842829279147	1.187446471465727	0.20032461337343832	
0FF:1FB	255	507	1	233.1560250848438	0.7537565321797536	0.11709766173784068	
0FF:0FD	255	253	1	332.12225083566034	1.118089859326498	0.23725825723533703	
2FF:1FF	767	511	1	574.5858747223845	1.8956028929376358	0.3302527189687125	
0FF:3FF	255	1023	1	528.6528884395996	2.088976778840168	0.601819042870155	
07F:1FF	127	511	1	570.4306828925304	1.8816217384732155	0.3171287515658452	
2FF:0FF	767	255	1	759.6873062796116	2.583990686717008	0.5759461781309109	
0FF:5FF	255	1535	1	1331.5904519152473	7.5887066668672984	3.8155702575373462	
0FF:2FF	255	767	1	448.04213998944715	1.6650237489290929	0.4322753774201012	
0F7:1FF	247	511	1	267.39003655100515	0.8822125435770488	0.14943376197139024	
07F:0FE	127	254	1	747.2268460919553	2.5262562558269135	0.542244359191713	
0FF:1F7	255	503	1	204.69349071296568	0.6470851159703858	0.09026605659664727	
4FF:1FF	1279	511	1	316.7762930591208	1.0454030379264965	0.19934573365910754	
0FF:1FD	255	509	1	248.7414995829925	0.8133738899060342	0.13326592052677977	
0FF:1DF	255	479	1	113.2659116130952	0.3265753805003661	0.02765353830019039	
0DF:4FF	223	1279	1	994.5650665433287	4.616769927480759	1.8303204901972552	
1FF:1FF	511	511	1	395.2887546898564	1.3034225035395919	0.21952574386571638	
0DF:1FF	223	511	1	300.14681596160307	0.9902625875544703	0.1667777082081423	
8FF:1FF	2303	511	1	998.1894928890528	3.2938900061255865	0.5474515987498424	
0FF:1EF	255	495	1	151.5681780478308	0.4562104980562266	0.04950595166589421	
2DF:0FF	735	255	1	889.7704601338113	3.0261964389782565	0.6748213128339949	
1FF:0FB	511	251	1	483.9845390341614	1.6117178119941618	0.32974602978620365	
0FE:1FF	254	511	1	260.4754214875891	0.8594025665778947	0.1456508392005189	
0FF:17F	255	383	1	12.772339087499438	0.028581941485662843	3.520524969149859E-4	
0DE:0FF	222	255	1	405.79125055894497	1.3805523521229732	0.30318467421330225	
0FF:9FF	255	2559	1	275.2106568965418	0.9777199439739048	0.16321243967012256	
0DD:0FF	221	255	1	407.71318882421775	1.3870863503657263	0.3046032697783815	
0FB:1FF	251	511	1	263.4295525159194	0.8691476412954882	0.14725712902518975	
1FE:0FF	510	255	1	357.95975183597926	1.2179823728881336	0.17974556352302604	
0EF:1FF	239	511	1	276.7075930510162	0.912948503348356	0.1545299284537363	
0FF:0FC	255	252	1	324.0865943096454	1.0848792010264778	0.22593262713731138	
0EF:8FF	239	2303	1	330.128314140989	1.1942910393273294	0.2200296281186602	
0FF:0D7	255	215	1	86.49072710938795	0.23133268222256878	0.016126340047286938	
0DF:2FF	223	767	1	520.8313299353905	1.9354221765302986	0.5020889046390147	
0B7:0FF	183	255	1	502.6636503704957	1.7098146736809055	0.37409603816686815	
1FD:0FF	509	255	1	534.6492213934373	1.8189620891747103	0.39901494898745865	
0DF:8FF	223	2303	1	359.8454373672714	1.3018624946612232	0.23989102822530756	
0FD:1FF	253	511	1	261.5382238375166	0.8629084910996063	0.14622923957723888	
07E:0FF	126	255	1	769.7821167359461	2.6170472486246177	0.5718716374939269	
CFF:0FF	3327	255	1	814.9160356828158	2.774472527983218	0.6565959985049159	
07F:4FF	127	1279	1	1887.3135960435284	8.766122041765929	3.4791847247530487	
0FE:0F7	254	247	1	283.63237219199743	0.9203509496661442	0.17254958130783682	
0FF:0E7	255	231	1	168.66123045480109	0.49669915505920864	0.06127569676305478	
17F:0FF	383	255	1	1039.5086219575944	3.535984720096952	0.7853391086771175	
07F:0FD	127	253	1	730.3112863433894	2.4568335778554413	0.5180800285376096	
4FF:0EF	1279	239	1	276.93003594624486	0.8594241205718735	0.15232194269552676	
0BF:0FD	191	253	1	450.9266385088303	1.5177229383603217	0.3138208927919124	
09F:0FF	159	255	1	587.0700789174017	1.9965998336169206	0.4341296026100709	
0DF:0FE	223	254	1	394.8315912235724	1.3357458471713555	0.28811997212843493	
0FE:4FF	254	1279	1	858.910700076848	3.9874287201129994	1.5830368058867177	
1FB:0FF	507	255	1	539.3568104326706	1.8349722441355378	0.402822702331931	
03F:0FF	63	255	1	1703.8720403036207	5.7811284081214245	1.2591196138240577	
4FF:0F7	1279	247	1	342.2525426273976	1.1109452918513467	0.23262383920868868	
8FF:8FF	2303	2303	1	1185.8106161223925	4.263322692492355	0.7455779088625136	
8FF:0F7	2303	247	1	1082.37917425806	3.51129793064162	0.6416433025896299	
0FF:0F3	255	243	1	254.0893584196213	0.8065083836979371	0.1389640563863612	
0FB:07F	251	127	1	447.90621973405837	1.6776140909040171	0.42540325475758545	
0FE:8FF	254	2303	1	310.67578218696696	1.1239224550893405	0.2072621295858211	
1FF:0F7	511	247	1	430.81559909420764	1.3978561256775226	0.26136925232267316	
1FF:0DF	511	223	1	187.1540665427246	0.5265399155733194	0.04940510549789276	
0EF:0F7	239	247	1	301.3105175919417	0.9776920073822915	0.18306110944088755	
0FE:0FD	254	253	1	333.22259439690674	1.1217926727655263	0.23805482167693848	
0FE:0FB	254	251	1	318.4046790581439	1.0604011562978226	0.21738345963545344	
0FF:0BB	255	187	1	3.7358142678415565	0.008660973911814375	3.011259735610436E-5	
2FF:4FF	767	1279	1	1852.7163404816995	8.60553246782594	3.438432605049353	
8F7:0FF	2295	255	1	1378.4687276101447	4.688444596608336	1.0082623022951211	
