$STEP	PopulationN	ConnectionN	SpeciesSum	maxTransfer
0.0	2	1	1	0.0
0.09999999776482582	2	1	1	0.6754544618249532
0.19999999552965164	2	1	1	2.068409867671773
0.29999999329447746	2	1	1	2.217184478145953
0.3999999910593033	2	1	1	2.3766600067832524
0.4999999888241291	2	1	1	2.547605155851737
0.5999999865889549	2	1	1	2.730846867578089
0.6999999843537807	2	1	1	2.927268614224405
0.7999999821186066	2	1	1	3.1378183967608493
0.8999999798834324	2	1	1	3.3635124030664163
0.9999999776482582	3	4	2	3.5847329316090044
1.099999975413084	3	4	2	3.842571801710213
1.1999999731779099	3	4	2	4.118956277657524
1.2999999709427357	3	4	2	4.415220253435823
1.3999999687075615	2	1	2	4.732793851636096
1.4999999664723873	2	1	2	5.073209729908965
1.5999999642372131	2	1	2	5.438110716515935
1.699999962002039	2	1	2	5.829257952955974
1.7999999597668648	2	1	2	6.248539254432613
1.8999999575316906	2	1	2	6.697978221119245
1.9999999552965164	2	1	2	7.179744004770825
2.0999999530613422	2	1	2	7.69605439821758
2.199999950826168	2	1	2	8.249435475473375
2.299999948590994	2	1	2	8.842792995507306
2.3999999463558197	2	1	2	9.47882896882784
2.4999999441206455	2	1	2	10.160613130482455
2.5999999418854713	2	1	2	10.891436012490797
2.699999939650297	2	1	2	11.674609556424826
2.799999937415123	2	1	2	12.513468371890209
2.899999935179949	2	1	2	13.413525179685506
2.9999999329447746	2	1	2	14.377605177633745
3.0999999307096004	2	1	2	15.411743838102291
3.1999999284744263	3	4	3	16.499556174350648
3.299999926239252	2	1	3	17.686319865844517
3.399999924004078	2	1	3	18.95844459793379
3.4999999217689037	2	1	3	20.319095319648273
3.5999999195337296	2	1	3	21.780587811352106
3.6999999172985554	2	1	3	23.347201139870023
3.799999915063381	2	1	3	25.02609920584526
3.899999912828207	2	1	3	26.826152579806745
3.999999910593033	3	4	4	28.52223277304476
4.099999908357859	4	9	4	30.777274885513982
4.1999999061226845	4	9	4	32.97082304491313
4.29999990388751	4	9	5	35.32110335979491
4.399999901652336	6	25	7	37.819632889435105
4.499999899417162	7	36	8	40.51645737128495
4.599999897181988	7	36	8	43.40906836913998
4.699999894946814	7	36	8	46.52856830170071
4.799999892711639	6	25	8	49.87484371004773
4.899999890476465	5	16	8	53.46178517886053
4.999999888241291	5	16	8	57.285619737228245
5.099999886006117	5	16	9	61.38516597314963
5.199999883770943	5	16	9	65.80011782475337
5.2999998815357685	4	9	9	70.5326556151643
5.399999879300594	6	25	11	75.5635465556669
5.49999987706542	6	25	11	80.98883225160817
5.599999874830246	7	36	11	86.79281958216481
5.699999872595072	6	25	11	93.03461851958562
5.799999870359898	7	36	12	99.68514347169675
5.899999868124723	6	25	12	106.83230443800112
5.999999865889549	6	25	12	114.51501867157712
6.099999863654375	6	25	12	122.75040255301116
6.199999861419201	8	49	12	131.53708685350716
6.299999859184027	8	49	12	140.94548791948242
6.3999998569488525	6	25	12	151.02447802335067
6.499999854713678	6	25	12	161.84354860451103
6.599999852478504	6	25	12	173.4667462076278
6.69999985024333	7	36	12	185.89288533459336
6.799999848008156	7	36	12	199.22795255040967
6.899999845772982	9	64	12	213.4241817132876
6.9999998435378075	10	81	12	228.69390648979876
7.099999841302633	9	64	12	245.00190250027606
7.199999839067459	9	64	12	247.30585979382988
7.299999836832285	10	81	12	244.8557874403397
7.399999834597111	10	81	12	246.46544446064595
7.499999832361937	10	81	12	249.99999441206455
7.599999830126762	11	100	12	249.99999441206455
7.699999827891588	12	121	12	249.99999441206455
7.799999825656414	12	121	12	249.99999441206455
7.89999982342124	12	121	12	249.99999441206455
7.999999821186066	12	121	12	249.9799944125116
8.099999818950891	12	121	12	249.9799944125116
8.199999816715717	12	121	12	249.9799944125116
8.299999814480543	13	144	13	249.99999441206455
8.399999812245369	13	144	13	249.99999441206455
8.499999810010195	13	144	13	249.99999441206455
8.59999980777502	13	144	13	249.9799944125116
8.699999805539846	13	144	13	249.99999441206455
8.799999803304672	13	144	14	249.99999441206455
8.899999801069498	13	144	14	249.99999441206455
8.999999798834324	14	169	15	249.99999441206455
9.09999979659915	16	225	15	249.99999441206455
9.199999794363976	16	225	15	249.9799944125116
9.299999792128801	16	225	15	249.99999441206455
9.399999789893627	16	225	15	249.78329413255628
9.499999787658453	16	225	15	249.9799944125116
9.599999785423279	17	255	16	249.99999441206455
9.699999783188105	15	195	16	249.9799944125116
9.79999978095293	16	224	17	249.99999441206455
9.899999778717756	16	224	17	249.99999441206455
9.999999776482582	16	224	17	249.99999441206455
10.099999774247408	18	286	19	249.99999441206455
10.199999772012234	18	286	19	249.9799944125116
10.29999976977706	19	321	20	249.99999441206455
10.399999767541885	20	358	21	249.9799944125116
10.499999765306711	19	322	21	249.99999441206455
10.599999763071537	20	359	21	249.99999441206455
10.699999760836363	19	322	21	249.99999441206455
10.799999758601189	20	359	23	249.9799944125116
10.899999756366014	22	439	25	249.99999441206455
10.99999975413084	22	439	25	249.41352930710497
11.099999751895666	23	481	26	249.99999441206455
11.199999749660492	23	481	26	249.69420136440408
11.299999747425318	25	569	27	247.39831196715198
11.399999745190144	25	569	28	242.89384704378466
11.49999974295497	28	719	31	236.56963165588724
11.599999740719795	27	672	32	228.74302645546985
11.699999738484621	27	675	33	220.1564199128489
11.799999736249447	30	840	36	211.09852241572364
11.899999734014273	33	1020	39	202.03919991582683
11.999999731779099	34	1085	40	174.76422264295914
12.099999729543924	39	1436	44	185.70106253373714
12.19999972730875	44	1840	48	178.97784558430232
12.299999725073576	46	2010	50	156.8755772936866
12.399999722838402	45	1922	51	151.98332625416856
12.499999720603228	47	2099	53	171.143909355597
12.599999718368053	48	2190	54	174.33402844525497
12.69999971613288	53	2665	57	179.38726904139622
12.799999713897705	58	3197	60	174.13541293075582
12.899999711662531	61	3541	63	186.92088551606884
12.999999709427357	63	3774	64	237.36992173723345
13.099999707192183	67	4272	68	249.99999441206455
13.199999704957008	70	4672	70	233.4076400609562
13.299999702721834	70	4672	70	215.21033909297296
13.39999970048666	72	4949	72	246.62598181660272
13.499999698251486	73	5090	73	194.29513253654312
13.599999696016312	76	5527	78	197.4770805286683
13.699999693781137	82	6404	84	220.143745646646
13.799999691545963	84	6728	86	238.44775405274044
13.899999689310789	86	7055	87	188.66572057868828
13.999999687075615	92	8076	92	203.93786584089972
14.09999968484044	96	8807	97	161.5643225609431
14.199999682605267	103	10129	103	190.87225728027678
14.299999680370092	110	11538	109	142.2184528160111
14.399999678134918	115	12590	116	143.65161787160395
14.499999675899744	121	13923	122	111.75458099106866
14.59999967366457	131	16368	131	136.42040429641435
14.699999671429396	138	18122	139	90.88675708572084
14.799999669194221	146	20328	147	128.83614843865826
14.899999666959047	155	22882	156	84.73666328644124
14.999999664723873	161	24645	162	77.37827829296944
15.099999662488699	168	26746	169	75.58319532763414
15.199999660253525	177	29637	178	72.3558419018133
15.29999965801835	188	33421	191	77.09395613018317
15.399999655783176	195	35933	199	71.90573438546174
15.499999653548002	202	38481	207	65.66389381259033
15.599999651312828	205	39605	213	119.1046865072678
15.699999649077654	213	42780	220	86.03267314945454
15.79999964684248	218	44813	226	107.34340282918296
15.899999644607306	228	48867	236	105.04106064992348
15.999999642372131	231	50135	242	92.60236541986193
16.099999640136957	238	53014	249	100.7230130043172
16.199999637901783	246	56647	256	104.31252396669683
16.29999963566661	249	58089	261	77.43480259249863
16.399999633431435	256	61243	270	87.60530550095858
16.49999963119626	261	63510	275	79.04234956627778
16.599999628961086	266	65956	284	85.1539002456911
16.699999626725912	270	67968	291	85.52935336481495
16.799999624490738	278	72041	301	92.53413630470345
16.899999622255564	294	80501	315	96.13307362864477
16.99999962002039	291	78896	318	98.17321242655032
17.099999617785215	297	82121	326	100.14504576018344
17.19999961555004	298	82507	332	101.83101778307523
17.299999613314867	302	84597	341	114.95123962230173
17.399999611079693	311	89502	352	98.83823629844042
17.49999960884452	321	95087	360	116.95533898275978
17.599999606609344	328	99002	372	108.6162238645262
17.69999960437417	329	99735	374	97.36944612603239
17.799999602138996	334	102499	383	88.18324938520753
17.899999599903822	337	104312	387	118.5920937565651
17.999999597668648	343	107754	394	75.39019516437529
18.099999595433474	359	117854	408	93.06654245848416
18.1999995931983	366	122367	415	80.83364657403267
18.299999590963125	371	125558	422	94.26562752720325
18.39999958872795	374	127699	429	107.07509337946416
