$STEP	PopulationN	ConnectionN	SpeciesSum	maxTransfer
0.0	0	0	410	100.0
0.009999999776482582	0	0	410	6.901295690996932
0.019999999552965164	0	0	410	7.176006600335187
0.029999999329447746	0	0	410	7.337325935017754
0.03999999910593033	0	0	410	7.434417255934875
0.04999999888241291	0	0	410	7.819982802124481
0.05999999865889549	0	0	410	8.19418087519653
0.06999999843537807	0	0	410	8.138253947613606
0.07999999821186066	0	0	410	8.474478669161366
0.08999999798834324	0	0	410	8.785277685593684
0.09999999776482582	0	0	411	9.012164639503537
0.1099999975413084	0	0	411	8.897148339707607
0.11999999731779099	0	0	411	9.199742021274757
0.12999999709427357	0	0	411	9.4781053638664
0.13999999687075615	0	0	411	9.87948078070093
0.14999999664723873	0	0	411	9.740579901972394
0.1599999964237213	0	0	411	10.025661123078105
0.1699999962002039	0	0	411	10.055125786257127
0.17999999597668648	0	0	411	9.870795207655533
0.18999999575316906	0	0	411	9.91995866854057
0.19999999552965164	0	0	411	10.280285883786116
0.20999999530613422	0	0	411	10.44235276340261
0.2199999950826168	0	0	411	10.243738830554555
0.2299999948590994	0	0	411	10.080865141089363
0.23999999463558197	0	0	412	10.289310982810488
0.24999999441206455	0	0	412	10.21117439638307
0.25999999418854713	0	0	412	10.457980056864562
0.2699999939650297	0	0	412	10.842992068807074
0.2799999937415123	0	0	412	10.865990993361981
0.2899999935179949	0	0	412	11.147945101938465
0.29999999329447746	0	0	412	11.106461647081282
0.30999999307096004	0	0	412	11.08251921642523
0.3199999928474426	0	0	412	11.046739428153751
0.3299999926239252	0	0	412	11.41197639077659
0.3399999924004078	0	0	412	11.68672488619599
0.3499999921768904	0	0	412	11.509925624435326
0.35999999195337296	0	0	412	11.891556232063216
0.36999999172985554	0	0	412	12.28348148915727
0.3799999915063381	0	0	412	12.236066620678965
0.3899999912828207	0	0	412	12.530998399638314
0.3999999910593033	0	0	412	12.893633824948813
0.40999999083578587	0	0	412	12.946636008628273
0.41999999061226845	0	0	412	13.000871124079188
0.42999999038875103	0	0	412	12.921915833776305
0.4399999901652336	0	0	412	12.830722372703349
0.4499999899417162	0	0	412	13.18581526269228
0.4599999897181988	0	0	412	13.057593232999363
0.46999998949468136	0	0	412	12.921396078763765
0.47999998927116394	0	0	412	12.80074118865006
0.4899999890476465	0	0	412	13.278089752068398
0.4999999888241291	0	0	412	13.06288713858453
0.5099999886006117	0	0	412	13.531053256168995
0.5199999883770943	0	0	412	13.671708935373635
0.5299999881535769	0	0	412	13.460698046658498
0.5399999879300594	0	0	412	13.225927604096746
0.549999987706542	0	0	413	13.152140776942279
0.5599999874830246	0	0	413	13.088821295402365
0.5699999872595072	0	0	413	13.09848044945799
0.5799999870359898	0	0	413	13.563263009810335
0.5899999868124723	0	0	413	13.645032922033462
0.5999999865889549	0	0	413	13.6740822995001
0.6099999863654375	0	0	413	13.76802158119116
0.6199999861419201	0	0	413	14.099967567323489
0.6299999859184027	0	0	413	14.22889140195152
0.6399999856948853	0	0	413	14.467241403617825
0.6499999854713678	0	0	413	14.897565050095572
0.6599999852478504	0	0	413	15.180617752099977
0.669999985024333	0	0	413	15.256659930476783
0.6799999848008156	0	0	413	15.426937751261002
0.6899999845772982	0	0	413	15.790378236355059
0.6999999843537807	0	0	413	15.70849448146282
0.7099999841302633	0	0	413	16.151335789856365
0.7199999839067459	0	0	413	16.67147860279413
0.7299999836832285	0	0	413	17.099896298408144
0.7399999834597111	0	0	413	16.899542775755908
0.7499999832361937	0	0	414	16.960874491446525
0.7599999830126762	0	0	414	16.92220296333429
0.7699999827891588	0	0	414	16.970671919529657
0.7799999825656414	0	0	414	17.015721694592205
0.789999982342124	0	0	414	17.548419706351055
0.7999999821186066	0	0	414	17.3879763749415
0.8099999818950891	0	0	414	17.712295539404412
0.8199999816715717	0	0	414	17.638085214199627
0.8299999814480543	0	0	414	18.087508645952983
0.8399999812245369	0	0	414	17.891292195073383
0.8499999810010195	0	0	414	18.063067685879723
0.8599999807775021	0	0	414	18.30004792906003
0.8699999805539846	0	0	414	18.087299524361498
0.8799999803304672	0	0	414	17.82579149912065
0.8899999801069498	0	0	414	17.793499709982495
0.8999999798834324	0	0	414	18.066852636601006
0.909999979659915	0	0	414	18.48007301872782
0.9199999794363976	0	0	414	18.147078728333046
0.9299999792128801	0	0	414	17.894517301896652
0.9399999789893627	0	0	414	17.584218900923386
0.9499999787658453	0	0	414	17.663416106384638
0.9599999785423279	0	0	414	17.38573113317504
0.9699999783188105	0	0	414	17.87397003329713
0.979999978095293	0	0	414	17.791157692980146
0.9899999778717756	0	0	414	18.020662761370954
0.9999999776482582	0	0	414	18.543327216788377
1.0099999774247408	0	0	414	18.45879020144171
1.0199999772012234	0	0	414	18.157297524418674
1.029999976977706	0	0	414	18.500329010783293
1.0399999767541885	0	0	414	18.678152140571907
1.0499999765306711	0	0	414	18.586011742610513
1.0599999763071537	0	0	414	18.96893912473917
1.0699999760836363	0	0	414	19.27292445988784
1.0799999758601189	0	0	415	19.507294247305076
1.0899999756366014	0	0	415	19.616898590060675
1.099999975413084	0	0	415	19.286846444794186
1.1099999751895666	0	0	415	19.222895687822128
1.1199999749660492	0	0	415	19.32862667763601
1.1299999747425318	0	0	415	19.799435182937913
1.1399999745190144	0	0	415	19.564998669379822
1.149999974295497	0	0	415	19.943160277847483
1.1599999740719795	0	0	415	19.96168826772402
1.169999973848462	0	0	415	20.200159235009792
1.1799999736249447	0	0	415	20.204676632686805
1.1899999734014273	0	0	415	20.72080720342565
